!	1251
Iorima	2
Iorokeama	1
Iosa	1
Iosabada	10
Iosadaka	5
Iosaia	123
Iosaka	1
Iosapata	1
Iosavaia	1
Iose	4
Ioseba	1
Ioseka	2
Iosepa	337
Iosepata	1
Iosibaia	1
Iosipaia	1
Iosobekasa	2
Iosua	292
Iotama	43
Iotoba	1
Iotobata	3
Ipideia	1
Ipita	1
Ipitahele	2
Ira	10
Irada	2
Iraia	2
Irama	2
Iri	3
Irinahasa	1
Iripele	1
Irono	1
Iru	1
Isabaka	2
Isahara	13
Isaia	73
Isakara	39
Isako	146
Isamaela	64
Isara	1
Iseda	142
Isi	5
Isia	1
Isiba	2
Isibibenopa	1
Isiboseta	19
Isihaia	6
Isihara	1
Isihoda	1
Isika	1
Isilaia	1
Isima	1
Isimaia	2
Isimakaia	1
Isimerai	1
Isipa	1
Isipana	1
Isiraha	1
Isirahaia	2
Isisaia	1
Isiva	2
Isivi	5
Iskariote	11
Israela	3398
Ita	200
Itai	9
Itaia	18
Italia	5
Itamara	22
Itiele	2
Itila	1
Itima	1
Itinana	1
Itira	1
Itirana	3
Itireama	2
Itiri	5
Itotohi	4
Iturea	1
Iubala	1
Iubili	23
Iuda	1586
Iudea	55
Iuditi	1
Iukala	1
Iukelele	1
Iulia	1
Iulio	2
Iuna	2
Iunia	1
Iunipa	2
Iusaba	1
Iusto	3
Iuta	3
Iva	3
Kabesela	2
Kabisele	1
Kabona	1
Kabulu	2
Kadamono	1
Kademiele	8
Kadesi	30
Kahana	24
Kahirakahira	2
Kahu	2
Kaia	4
Kaiapa	10
Kaina	1
Kaino	25
Kaisara	29
Kaisarea	20
Kaivakuku	18
Kaiwana	1
Kakakaka	31
Kakana	2
Kala	3
Kalakolo	2
Kalano	1
Kaleba	51
Kaledea	8
Kalena	1
Kalene	1
Kamelo	7
Kamepa	17
Kami	2
Kamonai	140
Kamono	1
Kamuta	2
Kana	8
Kanana	186
Kandolo	1
Kane	1
Kanedake	1
Kapa	1
Kapadokia	2
Kapatorima	1
Kapena	1
Kaperanauma	16
Kapitorima	1
Kapusi	4
Kara	337
Karadia	1
Karadika	1
Karaharaga	11
Karaia	4
Karaka	2
Karakasa	1
Karakemisi	2
Karakoro	1
Karamele	29
Karami	7
Karanaimi	2
Karasena	1
Karata	1
Karatana	1
Karea	14
Karekemisi	1
Kareva	1
Kariota	10
Kasaluhima	4
Kasino	1
Kasipia	1
Kastom	1
Kasuarina	2
Katata	1
Kauda	1
Kaukau	1
Kaunsolo	17
Kava	3
Kavabu	2
Kavakava	45
Kebara	9
Kebere	2
Kedara	13
Kede	1
Kedema	2
Kedemoto	4
Kedesi	13
Kedoralaomere	6
Kehelata	2
Keila	21
Keke	2
Kekeni	34
Kekero	4
Kelaia	1
Kelala	1
Kelita	3
Kelubu	2
Keluhi	1
Keme	1
Kemena	6
Kemoso	9
Kemuela	2
Kena	8
Kenana	16
Kenanaia	3
Kenani	1
Kenasa	3
Kenasi	2
Kenata	1
Kenati	1
Kene	7
Kenekrea	2
Keni	6
Kenido	1
Kenise	1
Kenisi	3
Kepa	2
Keparamoni	1
Kepata	1
Kepira	4
Keramima	1
Kerana	2
Kerene	1
Kerere	33
Kerete	22
Kerioto	3
Keriso	812
Keristani	127
Keriti	2
Kerosi	2
Keru	6
Kerubi	19
Kerubu	2
Kerukeru	62
Kesaia	1
Kesalono	1
Keseda	1
Kesi	2
Kesiba	1
Kesili	4
Kesuloto	1
Ketura	5
Kevaru	11
Kevau	1
Ki	1
Kiberoto	1
Kibesaimi	1
Kibi	18
Kibiroto	2
Kiderona	12
Kidona	1
Kilea	1
Kilikia	8
Kilimada	1
Kiliona	4
Kiloe	1
Kilomita	2
Kima	3
Kimai	8
Kimuhamu	4
Kina	1
Kinerete	2
Kineroto	1
King	673
Kiosa	1
Kiri	10
Kiriata	36
Kiriataimi	7
Kisa	22
Kisaloto	2
Kisi	2
Kisileve	2
Kisiona	1
Kisiono	1
Kisona	6
Kitarona	1
Kitilisi	1
Kitima	4
Klaudia	1
Klaudio	3
Klemento	1
Kleopa	1
Klopa	1
Koa	1
Koato	1
Kobana	2
Koehirihiri	1
Kohata	54
Kohoro	15
Kohu	46
Kohua	4
Kohudia	1
Koikoi	23
Kokoa	2
Kokokoko	4
Kokoroku	5
Kolaia	3
Kolohose	3
Kolose	1
Kona	6
Konanaia	3
Kone	7
Kopina	11
Kopukopu	2
Kora	39
Korasina	2
Kore	7
Korenelio	14
Koria	1
Korinto	11
Korona	1
Kos	1
Kosama	2
Koseba	1
Koso	2
Kosobi	3
Kota	88
Koua	15
Koukouna	4
Koura	100
Kourana	4
Kouti	1
Kresike	1
Krisipo	2
Kudoudia	1
Kue	4
Kukuri	4
Kumia	1
Kunu	1
Kupro	13
Kurene	7
Kurenio	1
Kurese	12
Kurokuro	1
Kusa	1
Kusaia	1
Kusana	3
Kusi	3
Kusu	16
Kuta	2
Kwadi	6
Kwadia	2
Kwalahu	2
Kwalimu	14
Kwanau	2
Kwara	5
Kwarana	6
Kwini	15
LAU	3
Lababana	1
Labana	66
Lada	2
Ladana	42
Laele	1
Laga-ani	1
Lagani	124
Lagatoi	19
Lahada	1
Lahamama	1
Lahami	2
Lahara	1
Lahedo	12
Lahi	53
Lahiti	1
Lai	28
Laini	10
Laiona	27
Laisa	1
Laisi	15
Laki	4
Lakisi	24
Lakumu	1
Laloa	26
Laloaboio	1
Lalohisihisi	11
Lalokau	22
Lalona	7
Lameka	12
Lamepa	21
Lao	1
Laodikea	7
Laolao	8
Lapidoto	1
Lasa	1
Lasaro	20
Lasarono	1
Lasea	1
Lasi	335
Lau	2783
Lauegu	735
Laulau	6
Laulaudia	1
Lauma	388
Laumana	15
Laurabada	1
Lea	37
Leapara	1
Lebana	2
Lebanona	76
Lebaoto	2
Lebona	1
Lebulebu	8
Lehabima	2
Lehi	6
Leka	1
Lemuela	2
Lepadi	1
Lepera	8
Leta	1
Letusima	1
Leumima	1
Levi	481
Leviatano	16
Libia	10
Libina	20
Libinata	1
Libini	10
Lidia	3
Likihi	1
Lino	1
Lo	4
Loa	1
Lodebara	1
Lodu	4
Lohia	105
Lohiabada	8710
Lohiabadama	1
Lohiabadana	1
Lohiana	2
Lohilohi	5
Loi	1
Lota	42
Lotana	7
Lou	1
Luda	5
Ludi	1
Ludia	3
Ludima	2
Luhiti	1
Luka	3
Lukaonia	2
Lukia	1
Lukio	2
Lusania	1
Lusia	4
Lusitera	6
Lusu	9
MENE	1
Ma	681
Mada	1
Madai	3
Madaia	1
Madamana	2
Madamena	1
Mademene	1
Madi	28
Madona	2
Magabisi	1
Magadala	12
Magadana	1
Magapiasa	1
Magidiela	1
Magoga	5
Magu	25
Magudiele	1
Maguna	1
Mahala	5
Mahalaba	1
Mahalalela	11
Mahalata	3
Mahanaimi	12
Mahane	1
Maharai	4
Mahasioto	2
Mahata	6
Mahava	1
Maholo	1
Mahuta	9
Mai	203
Mailaia	1
Maimi	2
Maino	35
Maka	33
Makabanai	1
Makabena	1
Makaboto	2
Makapela	6
Makata	8
Makeda	9
Makedonia	30
Makeloto	2
Makenadebai	1
Maki	1
Makiri	29
Makohia	2
Mala	2
Malaki	2
Malakiela	2
Malako	1
Malekaia	15
Malekiela	3
Malekisua	4
Mali	16
Malikama	1
Malikirama	1
Malikisua	1
Malona	5
Maloti	2
Maluku	7
Mama	3
Mamare	10
Mamina	3
Mamoe	107
Mana	2
Manada	1
Manaena	1
Manahata	5
Manase	186
Manau	1
Mani	230
Manoa	18
Manoka	4
Manu	17
Manumanu	2
Maoko	1
Maono	8
Maoro	1
Maoromaoro	10
Maoromoaro	1
Mara	3
Maragi	2
Maragidia	26
Maragina	1
Marasena	1
Marata	1
Mareala	1
Mareko	11
Maresa	9
Mareta	14
Maria	80
Maroto	1
Masa	9
Masai	1
Masaia	1
Masala	1
Masareka	2
Masaroto	1
Mase	112
Maseaia	26
Mata	8
Matabodaga	1
Matadia	1
Mataganigani	1
Mataia	3
Mataio	7
Matakani	4
Matakepulu	14
Matamaia	4
Matamana	3
Matamata	16
Matamatadia	1
Matamatana	1
Matana	13
Matanaia	23
Matareda	2
Matata	7
Matataia	4
Matenai	2
Matiri	2
Matitaia	8
Maua	261
Mauana	2
Maumau	1
Mauri	114
Meamea	9
Meara	1
Mebunai	1
Medada	2
Medana	2
Mede	8
Medeba	5
Media	17
Medolo	1
Medu	27
Megido	12
Mehetabela	2
Mehetabele	1
Mehida	2
Mehiri	2
Mehola	4
Meholo	1
Mehuiaela	2
Mehumana	1
Meiakono	1
Mekerata	1
Mekona	1
Mela	2
Melataia	1
Melea	2
Meleka	6
Meleke	6
Meleki	4
Melekisedeka	22
Melisa	2
Melita	1
Memepisi	8
Memero	11
Memukana	3
Mena	2
Menahemo	14
Meono	4
Meonotai	2
Meoro	1
Mepata	4
Mepiboseta	27
Meraba	4
Meraioto	10
Merari	46
Merataimi	1
Mereba	1
Merede	3
Mereki	2
Meremoto	7
Merenoto	1
Merese	1
Meriba	9
Meribala	4
Meribata	3
Mero	48
Merodaka	7
Meroma	2
Merona	1
Meronoto	1
Meroso	2
Mesa	7
Mesahaba	2
Meseka	9
Meselemaia	4
Mesesabele	3
Mesia	5
Mesilemiti	2
Mesilemoto	3
Mesoba	1
Mesobaba	1
Mesopotamia	20
Mesulama	28
Mesulemete	1
Metairametaira	1
Metau	12
Metusaela	2
Metusela	9
Meunimi	6
Miamini	3
Mibihara	1
Mibisama	4
Mibisara	2
Midiana	79
Midina	1
Migerona	1
Migidala	1
Migidalele	1
Migidola	6
Migirona	1
Mika	53
Mikaela	19
Mikaia	42
Mikala	21
Mikiloto	5
Mikimasa	10
Mikimase	1
Mikimetata	3
Mikineia	2
Mikiri	1
Milalai	1
Milekoma	4
Mileto	3
Milika	12
Milikoma	2
Milo	10
Mini	1
Miniamini	2
Miniti	1
Miri	1
Miriama	20
Mirigini	21
Mirima	1
Miro	5
Misa	3
Misaela	8
Misaka	15
Misala	2
Misama	1
Misaperete	1
Misara	1
Miseraimi	1
Misima	4
Misimana	1
Misipa	44
Misipara	1
Misipe	1
Misira	1
Misirepoto	2
Miteredata	2
Mitika	2
Mitini	1
Mitulene	1
Miusiki	2
Moaba	244
Moale	14
Moalelaia	1
Modekai	1
Molada	4
Moleka	10
Molidi	1
Moloka	1
Momo	6
Momokani	392
Momoru	1
Moni	16
Moraia	2
More	3
Moresete	3
Morodekai	83
Mosa	6
Mose	1057
Mosera	1
Moseroto	2
Motumotu	4
Mupima	1
Mura	1
Muramura	10
Murimuri	6
Murina	1
Murinai	2
Muro	2
Musi	11
Musia	2
NOHO	2
Nabala	32
Nabi	1
Naboto	32
Nadaba	24
Nadi	92
Nadidia	1
Nadina	3
Nadinadi	1
Nagai	2
Nahalala	3
Nahaliele	2
Nahama	1
Nahamani	1
Naharai	2
Nahasa	14
Nahata	6
Nahoro	21
Nahumu	3
Naila	31
Naina	1
Naioto	6
Nakono	1
Nama	1
Namaha	4
Namana	32
Namata	3
Namba	5
Namo	69
Namodia	2
Namona	244
Nani	7
Nanigosi	12
Naomi	38
Napata	2
Napatali	50
Napatuhima	2
Napisi	3
Nara	3
Narai	1
Narakiso	1
Narana	1
Naria	8
Nasareta	31
Nasiri	20
Nasona	14
Natana	45
Natanaela	6
Natapa	1
Natudia	4
Natugu	17
Natuna	302
Nea	1
Neapoli	1
Nearaia	3
Nebai	1
Nebaioto	5
Nebalata	1
Nebata	25
Nebo	14
Nebukanesa	149
Nebusaradana	21
Nebusaradara	1
Nebusasabana	1
Nedabaia	1
Nega	261
Negana	4
Negea	1
Negebe	24
Nehelama	3
Nehemia	18
Nehumu	1
Nehusitana	1
Nehusuta	1
Neiele	1
Nekebe	1
Neko	18
Nekoda	4
Nemuele	4
Nepega	1
Nepege	3
Nepetoa	2
Nepili	1
Nepisimi	1
Nepusimi	1
Neraia	9
Nere	16
Nerea	1
Neregala	4
Neri	2
Nesaia	2
Nesiba	1
Netaimi	1
Netanaia	20
Netanele	10
Netopa	13
Nibihasa	1
Nibisana	1
Nigera	1
Nihi	10
Nikanoro	1
Nikapoli	2
Nikodemo	5
Nikolaita	2
Nikolao	1
Nimera	3
Nimirimi	2
Nimiroda	7
Nimisi	5
Nineva	37
Nisana	2
Niseroka	2
Noa	63
Noadaia	1
Noadia	1
Noba	4
Nobu	5
Nodaba	1
Noga	2
Noha	2
Noho	21
Noinoi	1
Nopa	1
Numupa	1
Nunu	30
O	91
Obadaia	24
Obala	1
Obeda	35
Obili	1
Oboto	4
Oda	4
Odede	4
Oga	36
Ogogami	32
Ohada	2
Ohele	1
Ohilaba	1
Ohola	13
Oholiaba	5
Oholiba	11
Oholibama	8
Oholo	1
Oi	1426
Oibe	227
Oiemu	985
Okarana	2
Okari	1
Olimipa	1
Olive	25
Omara	3
Omega	2
Omeri	22
Onama	4
Onana	8
Onesimo	8
Onesiporo	4
Ono	5
Onu	4
Onuku	4
Opele	6
Opera	9
Opesa	5
Opini	1
Opiri	12
Orea	23
Oreba	7
Orena	1
Orene	1
Ori	24
Oropa	3
Ororo	293
Ororodia	1
Ororona	3
Oseme	2
Osini	2
Osonopara	1
Otini	1
Otoniele	14
PARASINI}	1
Padono	2
Pagiele	2
Pahata	6
Palai	338
Palaka	3
Palala	2
Palani	3
Paliti	1
Palitiela	3
Palu	6
Pamena	1
Pamupulia	5
Panea	1
Panuela	1
Papo	2
Para	1
Parabole	8
Paradaiso	3
Parai	1
Paraide	2
Paramasita	1
Parana	12
Paraoa	61
Parapara	1
Parara	1
Parasa	48
Parasanadata	1
Paravaimi	1
Paroparo	2
Paroso	6
Parua	1
Pasadamimi	1
Pasahuru	17
Pasaka	1
Pase	1
Pasea	4
Pasova	102
Pata	37
Patamo	1
Patara	1
Pataro	3
Patarusima	2
Pateroba	1
Patia	1
Pau	2
Paulo	277
Pedaia	9
Pedasuru	2
Peka	19
Pekahaia	8
Pekodo	2
Pelaia	3
Pelalaia	2
Pelataia	5
Pelega	9
Pelegona	1
Pelete	14
Pelono	3
Pelusio	2
Peniela	2
Penina	5
Penise	1
Pentekoste	3
Penuela	7
Peoro	13
Pepa	2
Pepe	6
Perasimi	5
Perega	3
Peregamo	2
Perese	27
Peresi	1
Perida	1
Perigia	3
Perisi	23
Peroveta	75
Peruda	1
Petahaia	3
Petero	221
Petoro	2
Petuela	1
Peuletai	1
Peva	5
Pi	2
Pihahiroto	1
Pikola	3
Piladelepia	2
Pilato	71
Pileha	1
Pilesere	6
Pileto	1
Pilidasa	1
Pilisere	2
Pilista	1
Pilistaia	1
Pilistia	327
Pilitia	1
Pilologo	1
Pineha	35
Pinona	2
Pirama	1
Piratono	6
Pisidia	2
Pisiga	9
Pisipa	1
Pisona	1
Pitoma	1
Pitono	2
Pobelio	2
Poinike	3
Poinikia	3
Pokerete	2
Pontio	3
Ponto	3
Porata	1
Porokio	1
Potifara	6
Potifera	3
Prisikila	7
Prokoro	1
Provins	2
Pua	3
Pude	1
Pulu	4
Pune	2
Punona	2
Punu	1
Pura	10
Purimi	8
Puripuri	2
Puro	1
Puru	3
Puse	4
Puta	1
Puteoli	1
Puti	1
Putiele	1
Putu	3
Puva	2
Raba	26
Rabesake	25
Rabesarisi	1
Rabi	9
Rabiti	1
Rabouni	1
Radai	1
Rahaba	18
Rahama	2
Rahela	56
Raisi	1
Raka	8
Rakala	1
Rakata	1
Rakatania	2
Rakono	1
Rama	48
Ramaia	2
Ramata	3
Ramataimi	1
Ramese	5
Ramoto	28
Ramu	1
Ramuna	1
Ranu	63
Ranuna	2
Rapa	6
Rapu	1
Rara	21
Raro	3
Rata	4
Rauna	1
Raurau	23
Reaia	6
Reba	2
Rebeka	37
Regeme	2
Regena	6
Regerege	2
Regio	1
Rehabaia	5
Rehoba	11
Rehobo	1
Rehoboama	80
Rehoboto	4
Rehumu	9
Rei	21
Reirei	2
Reka	1
Rekaba	17
Reke	4
Rekema	2
Rekeme	4
Remalaia	14
Remete	1
Repaele	1
Repaha	2
Repaia	5
Repaima	28
Repana	1
Repidima	5
Resa	2
Resene	1
Resepa	2
Resepe	2
Resini	9
Resona	6
Reu	7
Reuele	13
Reuma	1
Revareva	13
Ribai	2
Ribila	12
Rigi	10
Rigina	1
Rilaia	1
Rimono	22
Rina	1
Rini	11
Ripata	1
Risa	2
Risataimi	2
Risia	1
Risipa	6
Ritima	2
Roda	1
Rodanima	1
Rodo	2
Roga	1
Rogele	6
Rogelima	2
Rogorogo	2
Rohoroho	3
Rohorohona	2
Roma	36
Romamati	2
Rosa	1
Rosia	1
Rua	1
Ruaosi	10
Rubena	100
Rufo	1
Ruhaia	1
Ruma	131
Rumaha	1
Rumana	9
Rupo	1
Ruta	42
Sababa	1
Sabada	9
Sabadi	4
Sabai	2
Sabata	3
Sabateka	2
Sabati	149
Sabea	4
Sabediele	1
Sabetai	1
Sabidi	4
Sabidiele	1
Sabuda	1
Sadi	3
Sadoka	61
Sadukea	14
Sage	1
Sahaduta	1
Sahama	1
Sahara	2
Saharaimi	4
Sahasuma	1
Saipresi	1
Sairasi	23
Sairi	2
Saiti	1
Sakai	2
Sakaia	1
Sakaio	4
Sakara	2
Sakuru	12
Sakutu	1
Salabima	2
Salabina	1
Salabona	1
Salabono	1
Salai	1
Salamana	1
Salamanesa	5
Salami	1
Salamo	7
Salamona	11
Salamone	1
Salamuna	11
Salapa	2
Saleka	4
Salekete	2
Salema	4
Salemai	1
Salima	6
Salisa	2
Saloma	1
Salome	2
Salu	5
Salumu	37
Sama	11
Samagara	2
Samahutu	2
Samai	6
Samalai	1
Samania	5
Samaria	159
Samaserai	1
Samiga	2
Samiri	4
Samo	1
Samota	1
Samotrake	1
Samson	94
Samua	5
Samuela	178
Samula	4
Samusumima	2
Sana	1
Sanana	1
Sananima	2
Sanisana	1
Sanoa	5
Sanubalata	11
Sapa	3
Sapama	1
Sapana	29
Sapata	8
Sapira	1
Sapiri	1
Sapona	2
Sara	41
Saragono	1
Sarai	18
Saraimi	3
Sarapa	2
Sarara	1
Sarasekimi	1
Sarepata	4
Saresere	6
Saretana	3
Saridi	3
Sarona	8
Saruhene	1
Sasa	1
Sasagasa	1
Sasai	1
Sasaka	2
Satani	115
Sataraka	15
Satauro	2
Satu	5
Saulo	548
Savana	2
Savasa	1
Save	2
Seala	1
Sealetiele	14
Seana	6
Seara	1
Searaia	2
Seba	4
Sebadaia	9
Sebaha	11
Sebama	1
Sebanaia	6
Sebarimi	1
Sebe	6
Sebedeo	12
Sebere	1
Sebetai	2
Sebida	1
Sebina	11
Seboimi	7
Sebuba	4
Sebuele	4
Sebulu	6
Sebuluno	46
Sedada	2
Sedeka	3
Sedekaia	99
Sedeuru	2
Sedira	153
Segubu	4
Seharaia	1
Seira	1
Seiri	26
Sekaka	1
Sekanaia	10
Sekaraia	79
Sekele	3
Sekema	80
Sekere	1
Seku	2
Sekundo	1
Sela	36
Selede	2
Seleke	1
Selemaia	11
Selemoto	2
Selepe	2
Selesa	1
Selese	1
Seleukia	1
Selisia	1
Selomita	1
Selomiti	9
Selomoto	1
Selopehada	12
Selumiele	2
Sema	29
Semaia	47
Semakaia	2
Semara	2
Semaraia	4
Semaraima	1
Semaraimi	1
Seme	1
Semebere	1
Semeda	2
Semeina	2
Semere	2
Semese	26
Semida	4
Semira	1
Semiramoto	4
Semuela	1
Semurana	2
Sena	1
Senaha	2
Senakeriba	38
Senana	1
Senasara	1
Sene	1
Seniri	3
Sepala	1
Sepama	2
Sepanaia	14
Separa	1
Separada	1
Separavaimi	7
Sepata	3
Sepataia	15
Sepela	1
Sepenata	1
Sepere	6
Sepi	2
Sepo	3
Sepona	5
Sepupama	2
Sepupana	1
Sera	38
Serahaia	7
Seraia	22
Sere	1
Serebaia	9
Sereda	5
Serede	3
Seredi	2
Seregio	1
Serere	1
Serese	5
Serete	2
Seri	2
Seroro	2
Serua	1
Serubabele	27
Seruga	7
Seruia	25
Sesai	3
Sesana	5
Sesebasara	6
Seta	9
Setama	2
Setana	1
Setara	6
Seti	3
Seturu	1
Seva	2
Shibboleth	1
Sia	2
Siaha	1
Siahu	357
Siaia	1
Siba	19
Sibaia	3
Sibboleth	1
Sibekai	3
Sibeona	8
Sibikai	2
Sibima	6
Sibiraimi	1
Sibodia	2
Sibona	17
Sida	9
Sidima	4
Sidono	59
Sieba	67
Siema	2
Siha	3
Sihari	3
Sihona	49
Sihono	1
Sihoro	4
Sikele	1
Sikerono	1
Sikeva	1
Sikilaga	19
Sikiri	12
Sikori	1
Sikuli	1
Sila	25
Silema	3
Sileta	1
Siletai	1
Silihi	2
Silihima	1
Silipa	8
Silisa	1
Silisia	1
Siliva	23
Silo	39
Siloa	1
Siloama	4
Silono	4
Sima	5
Simarona	7
Simea	11
Simeata	3
Simei	55
Simeona	65
Simirata	1
Simiri	23
Simiriti	1
Simisai	4
Simona	82
Simono	1
Simurana	2
Sina	2
Sinaba	1
Sinagu	1
Sinai	61
Sinana	4
Sinara	4
Sinavai	378
Sini	18
Sinou	1
Siona	183
Sioro	1
Sioti	1
Sipaha	1
Sipai	1
Sipania	3
Sipi	15
Sipimi	1
Sipimoto	1
Sipiona	1
Sipora	6
Siporo	6
Siporona	1
Sira	4
Siriho	5
Siriona	2
Sisa	4
Sisaka	11
Sisera	32
Sisi	2
Sisia	6
Sisiba	8
Sisima	2
Sisimai	2
Sisina	4
Sita	1
Sitaku	1
Sitima	4
Sitina	1
Sitirai	1
Sitiri	1
Sitori	2
Sivana	1
Sivarai	237
Sivi	2
So	2
Soa	1
Soana	7
Soara	10
Soba	11
Sobaba	2
Sobada	1
Sobai	2
Sobaka	2
Sobala	9
Sobeba	1
Sobeka	1
Sobi	1
Sodi	1
Sodoma	51
Sohama	1
Sohara	4
Sohete	1
Soko	8
Solomona	449
Soma	3
Somere	1
Sopa	2
Sopai	2
Sopaka	2
Sopara	4
Sopatera	1
Soperete	1
Sopimi	2
Sopu	1
Sora	10
Sorata	1
Soreke	1
Soro	2
Sosipatro	1
Sositene	2
Sotai	2
Stefano	15
Stepana	3
Stoa	1
Sua	6
Suala	3
Suale	1
Sualo	1
Suara	2
Subaele	3
Subuluno	1
Suha	1
Suhama	3
Suhi	3
Suhu	1
Sukara	1
Sukata	1
Suki	1
Sukoto	19
Sulama	2
Sulumu	1
Sumata	1
Suneme	14
Suni	3
Sunutuke	1
Supa	1
Supima	3
Supu	5
Surakusa	1
Suria	185
Suriele	1
Surisadai	2
Suro	1
Suru	17
Susa	23
Susana	1
Susi	1
Susima	1
Susimi	1
Sutela	6
TEKELE	1
Ta	53
Tabaota	2
Tabata	1
Tabele	2
Tabera	2
Tabita	4
Taboro	13
Tadamoro	1
Tadeo	2
Tadikaka	2
Tadikakana	2
Tadina	1
Tahana	4
Tahasa	1
Tahata	10
Tahua	1
Tai	2
Taia	2
Taiana	1
Taigarisi	2
Taihugu	1
Taitai	13
Takemono	1
Takisi	7
Talamai	2
Talamono	1
Talemai	3
Talemono	3
Talimai	1
Talimono	1
Talita	1
Tamadia	1
Tamagu	16
Tamaka	5
Tamana	302
Tamara	47
Tamona	3
Tamusu	1
Tanahumete	2
Tanaka	7
Tanata	1
Tanika	10
Tanikiu	1
Tano	130
Tanobada	276
Tanona	1
Tapanese	6
Tapata	1
Tapene	2
Tapua	13
Tarala	1
Tarapu	3
Tarasisi	20
Tarataka	1
Taratana	1
Taravatu	629
Taravatudia	2
Taravatuna	1
Tarea	2
Tareko	3
Taso	5
Tatau	30
Tatenai	4
Tau	440
Tauanina	21
Taudia	44
Tauna	283
Taunimanima	547
Teba	1
Tebalaia	1
Tebe	12
Tebese	2
Tebete	1
Tehapenehe	2
Tehina	2
Tekoa	15
Tela	2
Telabibi	1
Telaimi	1
Telasara	2
Tele	4
Teleme	2
Tema	7
Temana	17
Temeni	1
Teofilo	1
Teopilo	2
Tera	14
Terese	2
Teretio	1
Teretulo	2
Terona	9
Tesalonika	9
Teuda	2
Tiberia	3
Tiberio	1
Tibihata	1
Tibini	3
Tidala	2
Tigelata	3
Tigilata	1
Tigolata	6
Tikava	2
Tikeva	1
Tilono	1
Timeo	1
Timinata	3
Timona	1
Timoteo	31
Timuna	21
Tipisa	1
Tirasi	2
Tirata	1
Tiria	1
Tirihaka	2
Tirihana	1
Tirisa	18
Tisebe	5
Tisi	1
Titio	1
Tito	23
To	3633
Toa	13
Toana	3
Tobadonaisa	1
Tobaia	18
Tobaisa	3
Tobo	4
Togarama	4
Tohu	2
Toi	13
Toiosi	2
Tokene	1
Tola	9
Tolada	1
Tolemaia	1
Toma	11
Tomadiho	2
Topele	1
Topete	10
Torea	2
Toreisi	6
Toretore	2
Trakonido	1
Treila	10
Troa	7
Tropimo	4
Trupena	1
Truposa	1
Tuari	199
Tuatira	4
Tubala	10
Tubu	1
Tubudia	1
Tukiko	6
Tumima	7
Turagu	3
Turana	1
Turano	1
Turia	4
Turo	116
Uaina	21
Ubua	5
Uda	46
Uduna	3
Uele	1
Ugava	7
Uhau	15
Uhe	15
Uili	1
Uindo	3
Uini	2
Uiti	30
Uitnesi	4
Ula	1
Ulai	2
Ulama	5
Ulato	1
Uma	30
Umaha	1
Umui	1581
Una	2
Unai	5383
Uni	2
Uno	1
Unuseni	278
Upasa	1
Ura	5
Urebano	1
Uri	8
Uria	42
Uriele	5
Urima	8
Uro	16
Urona	1
Uru	8
Usa	22
Usai	1
Usaia	64
Usala	3
Usene	1
Usiele	18
Usisi	13
Usu	8
Utai	2
Utua	6
Vaboha	1
Vabu	15
Vada	1
Vadaeni	4480
Vadavada	3
Vadeani	1
Vadivadi	1
Vain	29
Vaira	11
Vaisata	1
Vamu	18
Vanagi	8
Vanaia	1
Vanegai	2
Vara	14
Varani	4
Varavara	2
Vareai	2
Varo	3
Vasati	16
Vasiahu	1
Vesi	1
Vopisi	1
Wahebe	1
a	1139
abata	70
abia	5358
abiatorehai	86
abidadama	963
abidia	164
abodia	2
abona	5
adavadia	36
adavagu	1
adavaia	182
adavana	470
adorahi	68
ae	9
aedia	21
aena	382
ageva	14
aha	1
ahu	2
ahuna	70
ai	3116
aibisi	2
aiemai	670
aiodia	7
aiona	52
aisi	50
aivori	3
akasia	29
akate	2
akiseli	4
ala-ala	55
aladia	107
alaia	1417
alamona	1
alamono	5
alamota	1
aloe	5
amen	1
ametuso	3
amo	6600
amu	18
amuna	1
ane	297
anedia	9
anena	2
aneru	384
anerudia	3
aneruna	10
ani	348
ania	901
aniani	1155
anianina	2
anibou	2
anidia	28
anina	1092
aonega	597
aonegana	1
apena	1
apolo	30
aposetolo	97
ara	3
araia	53
aria	229
ariadia	3
ariana	2
ariara	234
ariaradia	2
ariarana	11
ariha	2
asena	12
asimana	2
ataga	2
atai	24
ataiai	498
atoa	1707
atodia	154
au	622
auauna	5
audia	328
auka	288
aukadia	53
aukaia	2
aukana	85
auki	19
aukidia	1
aukina	10
auna	157
auri	376
auridia	18
aurina	1
ava	85
avadia	26
avana	4
ba	17
babalau	7
babubadu	1
bada	2584
badabada	36
badadia	606
badana	1057
badibadina	16
badibadinai	264
badina	2418
badinai	153
badinaia	617
badu	914
badubadu	7
badulaia	1
bagudia	2
baguna	19
baimumu	11
baketi	1
bali	55
bamahuta	10
bamepa	8
bamoa	36
bamodia	2
bamona	5384
banika	2
bapatiso	80
bapatisoa	12
bara	7
barekete	3
basileia	347
basileiana	1
bata	7
baubau	2
baubauna	7
be	35855
bea	14
bedolaka	1
beibi	2
beleta	4
bema	1367
benia	1
beredi	88
bero	133
berodia	8
berona	8
berulio	3
berulo	1
bese	2470
besedia	93
besena	211
bi	1
bia	4
biagua	263
biagudia	221
biaguna	536
bibina	18
bibinadia	7
bibo	6
bilankesi	6
biluga	12
bini	3
biri	1
biriki	14
biru	18
birulaia	7
bisikesi	13
